item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,original_performance,perturbed_performance,absolute_performance_change,pdr,performance_dropped
math_reasoning_2325,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2325,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2490,math_reasoning,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_2490,math_reasoning,formatting_changes,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_2490,math_reasoning,paraphrasing,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_2490,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2490,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2551,math_reasoning,context_injection,5,5,0.600000,0.400000,0.200000,0.333333,true
math_reasoning_2551,math_reasoning,formatting_changes,5,5,0.600000,0.000000,0.600000,1.000000,true
math_reasoning_2551,math_reasoning,paraphrasing,5,5,0.600000,0.400000,0.200000,0.333333,true
math_reasoning_2551,math_reasoning,reordering,5,5,0.600000,0.600000,0.000000,0.000000,false
math_reasoning_2551,math_reasoning,surface_noise,5,5,0.600000,0.200000,0.400000,0.666667,true
math_reasoning_2652,math_reasoning,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_2652,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2652,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2652,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2652,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2817,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2817,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2817,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2817,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2817,math_reasoning,surface_noise,5,5,0.000000,0.200000,-0.200000,,false
math_reasoning_2832,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2832,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2832,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2832,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2832,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2873,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2873,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2873,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2873,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2873,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_2888,math_reasoning,context_injection,5,5,0.800000,0.400000,0.400000,0.500000,true
math_reasoning_2888,math_reasoning,formatting_changes,5,5,0.800000,0.400000,0.400000,0.500000,true
math_reasoning_2888,math_reasoning,paraphrasing,5,5,0.800000,0.600000,0.200000,0.250000,true
math_reasoning_2888,math_reasoning,reordering,5,5,0.800000,0.800000,0.000000,0.000000,false
math_reasoning_2888,math_reasoning,surface_noise,5,5,0.800000,0.400000,0.400000,0.500000,true
math_reasoning_2891,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2891,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2891,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2891,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_2891,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3012,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3012,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3012,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3012,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3012,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3048,math_reasoning,context_injection,5,5,0.800000,1.000000,-0.200000,-0.250000,false
math_reasoning_3048,math_reasoning,formatting_changes,5,5,0.800000,0.800000,0.000000,0.000000,false
math_reasoning_3048,math_reasoning,paraphrasing,5,5,0.800000,0.400000,0.400000,0.500000,true
math_reasoning_3048,math_reasoning,reordering,5,5,0.800000,0.800000,0.000000,0.000000,false
math_reasoning_3048,math_reasoning,surface_noise,5,5,0.800000,0.400000,0.400000,0.500000,true
math_reasoning_3150,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3150,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3150,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3150,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3150,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3152,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3152,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3152,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3152,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3152,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3167,math_reasoning,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_3167,math_reasoning,formatting_changes,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_3167,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3167,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3167,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3236,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3236,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3236,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3236,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3236,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3251,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3251,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3251,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3251,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3251,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3265,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3265,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3265,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3265,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3265,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3336,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3336,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3336,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3336,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3336,math_reasoning,surface_noise,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_3374,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3374,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3374,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3374,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3374,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_338,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_338,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_338,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_338,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_338,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3402,math_reasoning,context_injection,5,5,0.600000,0.400000,0.200000,0.333333,true
math_reasoning_3402,math_reasoning,formatting_changes,5,5,0.600000,0.400000,0.200000,0.333333,true
math_reasoning_3402,math_reasoning,paraphrasing,5,5,0.600000,0.000000,0.600000,1.000000,true
math_reasoning_3402,math_reasoning,reordering,5,5,0.600000,0.000000,0.600000,1.000000,true
math_reasoning_3402,math_reasoning,surface_noise,5,5,0.600000,0.800000,-0.200000,-0.333333,false
math_reasoning_3634,math_reasoning,context_injection,5,5,0.800000,0.400000,0.400000,0.500000,true
math_reasoning_3634,math_reasoning,formatting_changes,5,5,0.800000,1.000000,-0.200000,-0.250000,false
math_reasoning_3634,math_reasoning,paraphrasing,5,5,0.800000,0.800000,0.000000,0.000000,false
math_reasoning_3634,math_reasoning,reordering,5,5,0.800000,0.600000,0.200000,0.250000,true
math_reasoning_3634,math_reasoning,surface_noise,5,5,0.800000,0.600000,0.200000,0.250000,true
math_reasoning_3715,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3715,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3715,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3715,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3715,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3822,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3822,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3822,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3822,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3822,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_3886,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3886,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3886,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3886,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_3886,math_reasoning,surface_noise,5,5,0.000000,0.200000,-0.200000,,false
math_reasoning_4126,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_4126,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_4126,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_4126,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_4126,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_4227,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4227,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4227,math_reasoning,paraphrasing,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_4227,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4227,math_reasoning,surface_noise,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_4387,math_reasoning,context_injection,5,5,0.200000,0.600000,-0.400000,-2.000000,false
math_reasoning_4387,math_reasoning,formatting_changes,5,5,0.200000,0.400000,-0.200000,-1.000000,false
math_reasoning_4387,math_reasoning,paraphrasing,5,5,0.200000,0.200000,0.000000,0.000000,false
math_reasoning_4387,math_reasoning,reordering,5,5,0.200000,0.600000,-0.400000,-2.000000,false
math_reasoning_4387,math_reasoning,surface_noise,5,5,0.200000,0.000000,0.200000,1.000000,true
math_reasoning_4442,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4442,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4442,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4442,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4442,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4443,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4443,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4443,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4443,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4443,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4506,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_4506,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_4506,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_4506,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_4506,math_reasoning,surface_noise,5,5,0.000000,0.200000,-0.200000,,false
math_reasoning_4531,math_reasoning,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_4531,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4531,math_reasoning,paraphrasing,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_4531,math_reasoning,reordering,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_4531,math_reasoning,surface_noise,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_4614,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4614,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4614,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4614,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4614,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_467,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_467,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_467,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_467,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_467,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4752,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4752,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4752,math_reasoning,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
math_reasoning_4752,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4752,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_476,math_reasoning,context_injection,5,5,1.000000,0.600000,0.400000,0.400000,true
math_reasoning_476,math_reasoning,formatting_changes,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_476,math_reasoning,paraphrasing,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_476,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_476,math_reasoning,surface_noise,5,5,1.000000,0.600000,0.400000,0.400000,true
math_reasoning_4807,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4807,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4807,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4807,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4807,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4831,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4831,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4831,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4831,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4831,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4880,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_4880,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_4880,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_4880,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_4880,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_4896,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4896,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4896,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4896,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4896,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4913,math_reasoning,context_injection,5,5,0.800000,0.800000,0.000000,0.000000,false
math_reasoning_4913,math_reasoning,formatting_changes,5,5,0.800000,1.000000,-0.200000,-0.250000,false
math_reasoning_4913,math_reasoning,paraphrasing,5,5,0.800000,0.200000,0.600000,0.750000,true
math_reasoning_4913,math_reasoning,reordering,5,5,0.800000,0.600000,0.200000,0.250000,true
math_reasoning_4913,math_reasoning,surface_noise,5,5,0.800000,0.800000,0.000000,0.000000,false
math_reasoning_4965,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4965,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4965,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4965,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_4965,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5038,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5038,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5038,math_reasoning,paraphrasing,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_5038,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5038,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5201,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_5201,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_5201,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_5201,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_5201,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_5281,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5281,math_reasoning,formatting_changes,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_5281,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5281,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5281,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5408,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5408,math_reasoning,formatting_changes,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_5408,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5408,math_reasoning,reordering,5,5,1.000000,0.600000,0.400000,0.400000,true
math_reasoning_5408,math_reasoning,surface_noise,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_5497,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5497,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5497,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5497,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5497,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5587,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5587,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5587,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5587,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5587,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5594,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5594,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5594,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5594,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5594,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5616,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5616,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5616,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5616,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5616,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_565,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_565,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_565,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_565,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_565,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5690,math_reasoning,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_5690,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5690,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5690,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5690,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5734,math_reasoning,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_5734,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5734,math_reasoning,paraphrasing,5,5,1.000000,0.600000,0.400000,0.400000,true
math_reasoning_5734,math_reasoning,reordering,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_5734,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5749,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5749,math_reasoning,formatting_changes,5,5,1.000000,0.800000,0.200000,0.200000,true
math_reasoning_5749,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5749,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5749,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_5767,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_5767,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_5767,math_reasoning,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_5767,math_reasoning,reordering,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_5767,math_reasoning,surface_noise,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_5847,math_reasoning,context_injection,5,5,0.800000,1.000000,-0.200000,-0.250000,false
math_reasoning_5847,math_reasoning,formatting_changes,5,5,0.800000,1.000000,-0.200000,-0.250000,false
math_reasoning_5847,math_reasoning,paraphrasing,5,5,0.800000,1.000000,-0.200000,-0.250000,false
math_reasoning_5847,math_reasoning,reordering,5,5,0.800000,1.000000,-0.200000,-0.250000,false
math_reasoning_5847,math_reasoning,surface_noise,5,5,0.800000,0.800000,0.000000,0.000000,false
math_reasoning_5912,math_reasoning,context_injection,5,5,0.800000,0.600000,0.200000,0.250000,true
math_reasoning_5912,math_reasoning,formatting_changes,5,5,0.800000,1.000000,-0.200000,-0.250000,false
math_reasoning_5912,math_reasoning,paraphrasing,5,5,0.800000,0.000000,0.800000,1.000000,true
math_reasoning_5912,math_reasoning,reordering,5,5,0.800000,0.800000,0.000000,0.000000,false
math_reasoning_5912,math_reasoning,surface_noise,5,5,0.800000,0.800000,0.000000,0.000000,false
math_reasoning_6146,math_reasoning,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_6146,math_reasoning,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_6146,math_reasoning,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_6146,math_reasoning,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_6146,math_reasoning,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
math_reasoning_6164,math_reasoning,context_injection,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_6164,math_reasoning,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
math_reasoning_6164,math_reasoning,paraphrasing,5,5,0.000000,0.600000,-0.600000,,false
