scope_type,scope_value,n,relationship,x,y,pearson,spearman,spearman_ci95_low,spearman_ci95_high,spearman_permutation_p_two_sided
task_perturbation,math_reasoning:context_injection,10,raw_auxiliary,raw_perturbation_drift,abs_repeated_pass_rate_change,-0.3400015342931397,-0.11009637651263607,-0.8152036322449234,0.5793889739608764,0.7802197802197802
task_perturbation,math_reasoning:context_injection,10,single_vs_repeated_auxiliary,uncorrected_single_drift,abs_repeated_pass_rate_change,-0.3068596190180512,-0.22019275302527214,-0.8075728530872482,0.42829560529865524,0.5794205794205795
task_perturbation,math_reasoning:context_injection,10,signed_drop,noise_corrected_drift,repeated_pass_rate_drop,0.3737271904865232,0.3269230769230769,-0.5894849342108981,0.9728734264634344,0.3516483516483517
task_perturbation,math_reasoning:context_injection,10,harmful_drop_binary,noise_corrected_drift,harmful_correctness_drop,0.4845423711754978,0.49029033784546006,-0.013586727204081973,1.0,0.0979020979020979
task_perturbation,math_reasoning:context_injection,10,raw_harmful_drop_binary,raw_perturbation_drift,harmful_correctness_drop,-0.02636590393105838,0.0,-0.7027283689263065,0.7215730147234563,1.0
task_perturbation,math_reasoning:context_injection,10,single_sample,uncorrected_single_drift,abs_single_pass_rate_change,-0.5289228242610822,-0.4938291646584311,-0.8687444855261386,0.05905044690205552,0.19080919080919082
task_perturbation,math_reasoning:context_injection,10,single_change_auxiliary,noise_corrected_drift,abs_single_pass_rate_change,-0.07429373529475308,0.17118419700436519,-0.42917084594870414,0.816496580927726,0.6563436563436563
task_perturbation,math_reasoning:formatting,10,primary,noise_corrected_drift,abs_repeated_pass_rate_change,-0.24246496134095596,-0.23552299103970423,-0.7197558511863413,0.4998024470939662,0.5094905094905094
task_perturbation,math_reasoning:formatting,10,raw_auxiliary,raw_perturbation_drift,abs_repeated_pass_rate_change,0.02534715817121182,0.3975494585571214,-0.28825814479827494,0.8550156708074055,0.2597402597402597
task_perturbation,math_reasoning:formatting,10,single_vs_repeated_auxiliary,uncorrected_single_drift,abs_repeated_pass_rate_change,-0.31724957346051635,-0.17821182624974408,-0.8396271158282321,0.4311955632044402,0.6073926073926074
task_perturbation,math_reasoning:formatting,10,signed_drop,noise_corrected_drift,repeated_pass_rate_drop,0.24246496134095596,0.23552299103970423,-0.4998024470939662,0.7197558511863414,0.5094905094905094
task_perturbation,math_reasoning:formatting,10,harmful_drop_binary,noise_corrected_drift,harmful_correctness_drop,,,,,
task_perturbation,math_reasoning:formatting,10,raw_harmful_drop_binary,raw_perturbation_drift,harmful_correctness_drop,,,,,
task_perturbation,math_reasoning:formatting,10,single_sample,uncorrected_single_drift,abs_single_pass_rate_change,-0.23972702519113986,-0.17407765595569785,-0.6551601804880107,0.33355105461280465,0.7342657342657343
task_perturbation,math_reasoning:formatting,10,single_change_auxiliary,noise_corrected_drift,abs_single_pass_rate_change,-0.1350528858426237,0.14708710135363803,-0.3984095364447978,0.7905694150420948,0.7362637362637363
task_perturbation,math_reasoning:paraphrase,10,primary,noise_corrected_drift,abs_repeated_pass_rate_change,-0.5547209149029078,-0.4035575943088674,-0.8930424319532316,0.43752173958358614,0.24275724275724275
task_perturbation,math_reasoning:paraphrase,10,raw_auxiliary,raw_perturbation_drift,abs_repeated_pass_rate_change,-0.6067257589149161,-0.6529732656735883,-0.9424521249250281,-0.03869392707953456,0.04195804195804196
task_perturbation,math_reasoning:paraphrase,10,single_vs_repeated_auxiliary,uncorrected_single_drift,abs_repeated_pass_rate_change,-0.45104089712870404,-0.38790491030114155,-0.7914444361734495,0.21998849840313386,0.24775224775224775
task_perturbation,math_reasoning:paraphrase,10,signed_drop,noise_corrected_drift,repeated_pass_rate_drop,0.08151953283798148,0.17321741422653394,-0.5368966141359885,0.8198656533651847,0.6113886113886113
task_perturbation,math_reasoning:paraphrase,10,harmful_drop_binary,noise_corrected_drift,harmful_correctness_drop,-0.10104580324308425,-0.07838618016696206,-0.6170696707827397,0.5956321622095867,0.942057942057942
task_perturbation,math_reasoning:paraphrase,10,raw_harmful_drop_binary,raw_perturbation_drift,harmful_correctness_drop,-0.5741701540381109,-0.7977240352174656,-0.8951435925492911,-0.528680532637681,0.017982017982017984
task_perturbation,math_reasoning:paraphrase,10,single_sample,uncorrected_single_drift,abs_single_pass_rate_change,0.0882241453160707,0.08703882797784893,-0.5405624776173354,0.7075590920192418,0.8851148851148851
task_perturbation,math_reasoning:paraphrase,10,single_change_auxiliary,noise_corrected_drift,abs_single_pass_rate_change,-0.46419827912501294,-0.5388159060803247,-0.8406465636744785,-0.2624997436527192,0.20279720279720279
task_perturbation,math_reasoning:reordering,10,primary,noise_corrected_drift,abs_repeated_pass_rate_change,0.6018486756932219,0.5865464152543313,0.06415002990995841,0.9512916614448241,0.06993006993006994
task_perturbation,math_reasoning:reordering,10,raw_auxiliary,raw_perturbation_drift,abs_repeated_pass_rate_change,-0.45192471492768854,-0.3178208630818641,-0.8438229348727995,0.42804860968425673,0.3696303696303696
task_perturbation,math_reasoning:reordering,10,single_vs_repeated_auxiliary,uncorrected_single_drift,abs_repeated_pass_rate_change,-0.13755284490570172,-0.11441551070947108,-0.7540234444974951,0.5229398923567415,0.7342657342657343
task_perturbation,math_reasoning:reordering,10,signed_drop,noise_corrected_drift,repeated_pass_rate_drop,0.2723370151219183,0.241635072690394,-0.6614378277661477,0.9423238268065215,0.47052947052947053
task_perturbation,math_reasoning:reordering,10,harmful_drop_binary,noise_corrected_drift,harmful_correctness_drop,0.35718956194938395,0.642529405317179,0.11952286093343938,1.0,0.06493506493506493
task_perturbation,math_reasoning:reordering,10,raw_harmful_drop_binary,raw_perturbation_drift,harmful_correctness_drop,-0.3851387620311886,-0.3481553119113957,-0.7983858564734237,0.3009003765416214,0.3756243756243756
task_perturbation,math_reasoning:reordering,10,single_sample,uncorrected_single_drift,abs_single_pass_rate_change,,,,,
task_perturbation,math_reasoning:reordering,10,single_change_auxiliary,noise_corrected_drift,abs_single_pass_rate_change,,,,,
task_perturbation,math_reasoning:surface_noise,10,primary,noise_corrected_drift,abs_repeated_pass_rate_change,0.5859568400388914,0.6389042947530328,0.052201127265814086,0.9489252615276298,0.04595404595404595
task_perturbation,math_reasoning:surface_noise,10,raw_auxiliary,raw_perturbation_drift,abs_repeated_pass_rate_change,-0.5804443252666828,-0.4817500061719821,-0.9215889374624261,0.35201857618143656,0.15384615384615385
task_perturbation,math_reasoning:surface_noise,10,single_vs_repeated_auxiliary,uncorrected_single_drift,abs_repeated_pass_rate_change,-0.40042854386217513,-0.4231587892051194,-0.8715771995727407,0.38612378783687384,0.18081918081918083
task_perturbation,math_reasoning:surface_noise,10,signed_drop,noise_corrected_drift,repeated_pass_rate_drop,0.12759477910700132,-0.16609095970747995,-0.8604651162790697,0.6604374510586795,0.6693306693306693
task_perturbation,math_reasoning:surface_noise,10,harmful_drop_binary,noise_corrected_drift,harmful_correctness_drop,0.4702310322859769,0.433289122413121,0.17902871850985821,0.9097176522946842,0.1918081918081918
task_perturbation,math_reasoning:surface_noise,10,raw_harmful_drop_binary,raw_perturbation_drift,harmful_correctness_drop,-0.35379374517049095,-0.4061811972299616,-0.820412654142367,-0.17677669529663687,0.3906093906093906
task_perturbation,math_reasoning:surface_noise,10,single_sample,uncorrected_single_drift,abs_single_pass_rate_change,-0.4173366683316193,-0.7977240352174656,-0.8951435925492912,-0.528680532637681,0.026973026973026972
task_perturbation,math_reasoning:surface_noise,10,single_change_auxiliary,noise_corrected_drift,abs_single_pass_rate_change,0.36079884078383645,0.4457424941602093,-0.13596974544625373,0.9860132971832694,0.2017982017982018
