base_case_id,task,dataset,perturbation_family,strength_level,strength_edits,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift,mean_cross_similarity,mean_paired_similarity,clean_single_correct,perturbed_single_correct,single_pass_rate_drop,abs_single_pass_rate_change,single_sample_pdr,clean_mean_correctness,perturbed_mean_correctness,repeated_pass_rate_drop,abs_repeated_pass_rate_change,repeated_sampling_pdr,harmful_correctness_drop,correctness_changed
rq2_dose_squad_03,factual_qa,SQuAD V2,surface_noise,1,2,0.017503456416580486,0.011670646187258238,0.014587051301919361,0.012838707946341813,0.0,0.9871612920536582,0.9941608680602861,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_03,factual_qa,SQuAD V2,surface_noise,2,4,0.017503456416580486,0.0,0.008751728208290243,0.011668970944386991,0.0029172427360967482,0.988331029055613,0.988331029055613,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_03,factual_qa,SQuAD V2,surface_noise,3,8,0.017503456416580486,0.0,0.008751728208290243,0.011668970944386991,0.0029172427360967482,0.988331029055613,0.988331029055613,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_03,factual_qa,SQuAD V2,surface_noise,4,16,0.017503456416580486,0.0,0.008751728208290243,0.011668970944386991,0.0029172427360967482,0.988331029055613,0.988331029055613,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_08,factual_qa,SQuAD V2,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_squad_08,factual_qa,SQuAD V2,surface_noise,1,2,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_squad_08,factual_qa,SQuAD V2,surface_noise,2,4,3.511489321983419e-07,0.16630711856420807,0.08315373485657014,0.08315574124164629,2.006385076150363e-06,0.9168442587583537,0.9168496091185567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_squad_08,factual_qa,SQuAD V2,surface_noise,3,8,3.511489321983419e-07,2.3409928822104576e-07,2.926241102096938e-07,2.575092170031823e-07,0.0,0.999999742490783,0.9999996488510677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_squad_08,factual_qa,SQuAD V2,surface_noise,4,16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_squad_13,factual_qa,SQuAD V2,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_squad_13,factual_qa,SQuAD V2,surface_noise,1,2,1.1102230246251565e-16,1.7003567756024296e-07,8.501783883563263e-08,8.501783883563263e-08,0.0,0.9999999149821611,0.9999999149821611,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
